,date,text,GPE
11129,2013/02/26_10:35,"Obama: These cuts ""will weaken Americaâ€™s economic recovery our military readiness and the basic services the American people depend on.""",[]
11130,2013/02/26_10:32,"Obama: ""The sequester uses a meat-cleaver approach to gut critical investments in things like education & national security.""",[]
11131,2013/02/26_10:32,#JobsOverCuts,[]
11132,2013/02/26_10:29,In a few days Congress might allow a series of arbitrary budget cuts to take placeâ€”known in Washington as 'the sequester.,['Washington']
11133,2013/02/26_10:29,"'â€� #JobsOverCuts,https://twitter.com/BarackObama/status/306471123091075073,272,114,
2013/02/26_10:23,https://twitter.com/BarackObama,Watch live: President Obama speaks in Virginia about why Congress should prevent severe spending cuts.",['Virginia']
11134,2013/02/26_10:29,"http://OFA.BO/6fwPR7Â  #JobsOverCuts,https://twitter.com/BarackObama/status/306469445067489280,219,123,
2013/02/26_09:16,https://twitter.com/BarackObama,Make your voice heard: Share why we can't afford to lay off teachers & cut vital services for our kids.",[]
11135,2013/02/26_10:29,"http://OFA.BO/tgAky9Â  #JobsOverCuts,https://twitter.com/BarackObama/status/306452703758913536,552,199,
2013/02/26_08:30,https://twitter.com/BarackObama,Worth a read and RT: President Obama's plan to prevent severe budget cuts vs. Republican inaction.",[]
11136,2013/02/26_10:29,"http://OFA.BO/A2XSkgÂ  #JobsOverCuts,https://twitter.com/BarackObama/status/306441214465568768,517,156,
2013/02/25_16:43,https://twitter.com/BarackObama,Congress should focus on creating jobs not cutting vital services for middle-class families.",[]
11137,2013/02/26_10:29,"#JobsNotCutspic.twitter.com/8aijgLKkSY,https://twitter.com/BarackObama/status/306202725467713536,1424,515,https://pbs.twimg.com/media/BD_ZwalCcAA4dIu.jpg
2013/02/25_14:23,https://twitter.com/BarackObama,Share why your family can't afford severe spending cuts to vital services for kids and seniors: http://OFA.BO/QxoFAfÂ  #JobsNotCuts,https://twitter.com/BarackObama/status/306167567293222912,369,168,
2013/02/25_11:56,https://twitter.com/BarackObama,RT if you agree: It's time for Republicans in Congress to protect middle-class familiesâ€”not tax loopholes for millionaires.",['QxoFAfÂ']
11138,2013/02/26_10:29,"#JobsNotCuts,https://twitter.com/BarackObama/status/306130685939298304,3020,611,
2013/02/25_11:30,https://twitter.com/BarackObama,FACT: If Congress refuses to act by Friday more than 370000 mentally ill children and adults will go without treatment.",[]
11139,2013/02/26_10:29,"#JobsNotCuts,https://twitter.com/BarackObama/status/306123962293825536,1345,261,
2013/02/25_11:09,https://twitter.com/BarackObama,FACT: Automatic spending cuts would eliminate more than 4 million meals for sick and homebound seniors if Congress doesn't act.",[]
11140,2013/02/26_10:29,"#JobsNotCuts,https://twitter.com/BarackObama/status/306118779514007553,645,179,
2013/02/25_10:43,https://twitter.com/BarackObama,FACT: If Congress doesn't act small business lending will decrease by $540 millionâ€”eliminating financing to hire more workers.",[]
11141,2013/02/26_10:29,"#JobsNotCuts,https://twitter.com/BarackObama/status/306112269329260544,541,185,
2013/02/25_10:22,https://twitter.com/BarackObama,FACT: Impending spending cuts would end programs for nearly 1.2 million disadvantaged students if Congress doesn't act.",[]
11142,2013/02/26_10:29,"#JobsNotCuts,https://twitter.com/BarackObama/status/306106863689281536,558,167,
2013/02/25_09:58,https://twitter.com/BarackObama,FACT: More than 800000 defense employees will be forced to take unpaid leave if Congress doesn't stop impending spending cuts.",[]
11143,2013/02/26_10:29,"#JobsNotCuts,https://twitter.com/BarackObama/status/306100962337112064,739,183,
2013/02/25_09:33,https://twitter.com/BarackObama,FACT: If Congress doesn't act by Friday automatic spending cuts will threaten more than 30000 teacher and school staff jobs.",[]
11144,2013/02/26_10:29,"#JobsNotCuts,https://twitter.com/BarackObama/status/306094597048766465,1514,244,
2013/02/25_09:19,https://twitter.com/BarackObama,Nothing shrinks the deficit faster than a growing economy that creates good middle-class jobs.""",[]
11145,2013/02/26_10:29,http://OFA.BO/uQZ4ktÂ  #JobsNotCuts,[]
11146,2013/02/24_16:10,Happy #Oscars night.pic.twitter.com/xRO5hEBoHS,[]
11147,2013/02/23_13:15,Check out highlights of yesterday's National Day of Action to reduce gun violenceâ€”then tell Congress #WeDemandAVote: http://OFA.BO/GtiXbmÂ,[]
11148,2013/02/23_10:14,These cuts donâ€™t have to happen.,[]
11149,2013/02/23_10:14,Congress can turn them off anytime with just a little compromise.,[]
11150,2013/02/23_10:14,http://OFA.BO/5e7sWzÂ  #JobsNow,[]
11151,2013/02/22_15:28,Thousands of supporters around the country spoke out today and called on Congress to reduce gun violence.,[]
11152,2013/02/22_15:28,Join them: http://OFA.BO/EBmUShÂ,[]
11153,2013/02/22_10:56,Newsflash for Congress: Universal background checks for gun sales should not be controversial.,[]
11154,2013/02/22_10:56,#WeDemandAVotepic.twitter.com/jsAk2iS7ZB,[]
11155,2013/02/22_09:39,For Gabby and every victim of gun violence #WeDemandAVote:pic.twitter.com/ukxvFiv0TZ,[]
11156,2013/02/22_09:09,RT if you agree: The number of guns sold without a background check should be zero.,[]
11157,2013/02/22_09:09,#WeDemandAVotepic.twitter.com/HDhk5Ydy2m,[]
11158,2013/02/22_08:32,The President said to me 'You can't change the past Sami but you can change the future.',[]
11159,2013/02/22_08:32,http://OFA.BO/kAADaiÂ  #WeDemandAVote,[]
11160,2013/02/22_07:42,If we save even one life from gun violence it's worth it.,[]
11161,2013/02/22_07:42,Tell Congress: #WeDemandAVote.,[]
11162,2013/02/22_07:42,http://OFA.BO/uJymNXÂ pic.twitter.com/4JQSrrnNCC,[]
11163,2013/02/22_07:12,Follow @OFA today to see what supporters around the country are doing to show Congress it's time to reduce gun violence.,[]
11164,2013/02/22_07:12,#WeDemandAVote,[]
11165,2013/02/22_06:49,Today is the National Day of Action to reduce gun violence.,[]
11166,2013/02/22_06:49,Use #WeDemandAVote to share why now is the time for Congress to act.,[]
11167,2013/02/21_13:29,RT if you agree: If we can save even one child from gun violence we have an obligation to try.,[]
11168,2013/02/21_13:29,#WeDemandAVotepic.twitter.com/Pe7OJoJj0G,[]
11169,2013/02/21_12:36,Watch Sami's story about losing his dad in a mass shootingâ€”then find out how you can help reduce gun violence:http://OFA.BO/SJ2HSJÂ,[]
11170,2013/02/21_11:24,We all need to speak up for Congress to take action.,[]
11171,2013/02/21_11:24,Use #WeDemandAVote to share why it's time to reduce gun violence and protect our kids.,[]
11172,2013/02/21_10:52,If something can harm or kill tens of civilians in quick succession it does not belong in anyone's home.,[]
11173,2013/02/21_10:52,â€”Calvin A.,[]
11174,2013/02/21_10:52,#WeDemandAVote,[]
11175,2013/02/21_10:23,Stricter gun laws were needed long before my son's murder and they are definitely needed now.,[]
11176,2013/02/21_10:23,http://OFA.BO/GMFYhbÂ  #WeDemandAVote,[]
11177,2013/02/21_10:03,I am a hunter of small game and own a shotgun to do so.,[]
11178,2013/02/21_10:03,But it is time to find a way to stop gun violence.,[]
11179,2013/02/21_10:03,â€”Gary F. #WeDemandAVote,[]
11180,2013/02/21_09:40,Stop gun violence so no other mother & father feel the pain my parents feel of having to bury their only son.,[]
11181,2013/02/21_09:40,â€”Cherelle C. #WeDemandAVote,[]
11182,2013/02/21_09:11,I am lucky I survived that day.,[]
11183,2013/02/21_09:11,Some of my classmates were not as lucky.,[]
11184,2013/02/21_09:11,This needs to stop.,[]
11185,2013/02/21_09:11,http://OFA.BO/NP5CNRÂ  #WeDemandAVote,[]
11186,2013/02/21_08:40,Now is the time to reduce gun violence.,[]
11187,2013/02/21_08:40,Share why you support the President's plan to make it happen: http://OFA.BO/VrDdqYÂ  #WeDemandAVote,[]
11188,2013/02/20_16:00,May I have this dance?pic.twitter.com/gf9q84vhl1,[]
11189,2013/02/20_13:02,Matt's a hunter and NRA member who supports Obama's plan to reduce gun violence: http://OFA.BO/CmNx6pÂ pic.twitter.com/e6K2q7UO,[]
11190,2013/02/20_11:58,#WeDemandAVote for them:pic.twitter.com/8oyTD7XF,[]
11191,2013/02/20_10:56,RT if you agree: Congress should make our communities and our kids safer by requiring background checks for all gun sales.,[]
11192,2013/02/20_10:56,#WeDemandAVote,[]
11193,2013/02/20_10:16,FACT: 92% of Americans and 74% of NRA members support universal background checks for gun sales.pic.twitter.com/kp8uJLFT,[]
11194,2013/02/20_09:41,FACT: In 14 years the background check system has helped keep more than 1.5 million guns out of dangerous hands.,[]
11195,2013/02/20_09:12,FACT: Only 12% of inmates who used a handgun in a crime acquired it from a storeâ€”which require background checks.,[]
11196,2013/02/20_08:38,FACT: Nearly 40% of all gun sales are made by private sellers who aren't required to conduct a background check.,[]
11197,2013/02/20_08:05,Worth a read and a RT: President Obama's plan to reduce gun violence.pic.twitter.com/GTydmZjn,[]
11198,2013/02/19_15:50,RT if you agree: Congress should avoid brutal spending cuts and focus on making America a magnet for good jobs.pic.twitter.com/Hr7hDYnb,['America']
11199,2013/02/19_12:56,Use #TheyDeserveAVote to share why you think it's time for Congress to protect our kids and communities by reducing gun violence.,[]
11200,2013/02/19_12:10,Galen was killed at Simon's Rock College.,[]
11201,2013/02/19_12:10,It tore the lives of his family friends & community apart.,[]
11202,2013/02/19_12:10,His memory deserves a vote.,[]
11203,2013/02/19_12:10,â€”Johanna,[]
11204,2013/02/19_11:46,I know that my students and I will carry these scars for the rest of our lives.,[]
11205,2013/02/19_11:46,â€”Rachel S. http://OFA.BO/x7zHsWÂ  #TheyDeserveAVote,[]
11206,2013/02/19_11:17,A high school student doing his jobâ€”he was murdered senselessly by a man with a criminal record and a gun.,[]
11207,2013/02/19_11:17,â€”Michelle M. #TheyDeserveAVote,['â€”Michelle']
11208,2013/02/19_10:54,Congress needs to come back into session and address this before we lose more of our brightest and best.,[]
11209,2013/02/19_10:54,â€”Jack E. http://OFA.BO/TQCh9FÂ,[]
11210,2013/02/19_10:33,My family deserves a vote.,[]
11211,2013/02/19_10:33,We all deserve a vote.,[]
11212,2013/02/19_10:33,â€”Sami on losing his father to gun violence: http://OFA.BO/2KRbTvÂ  #TheyDeserveAVote,[]
11213,2013/02/19_10:13,Share why you support the President's plan to keep our kids & communities safer from gun violence: http://OFA.BO/P9og9pÂ  #TheyDeserveAVote,[]
11214,2013/02/19_08:09,"Obama: ""The American people have worked too hard for too long rebuilding from one crisis to see their elected officials cause another.""",[]
11215,2013/02/19_08:06,"President Obama: ""I will not sign a plan that harms the middle class.""",[]
11216,2013/02/19_08:06,#JobsNow,[]
11217,2013/02/19_08:03,"President Obama: ""For two years now I've offered a balanced approach to deficit reduction that would prevent these harmful cuts.""",[]
11218,2013/02/19_08:03,#JobsNow,[]
11219,2013/02/19_08:02,Thousands of teachers and educators will be laid off.,[]
11220,2013/02/19_08:02,Tens of thousands of parents will have to scramble to find child care.,[]
11221,2013/02/19_08:02,â€”Obama,['â€”Obama']
11222,2013/02/19_07:59,"Obama: ""Emergency responders like the ones hereâ€”their ability to help communities respond to and recover from disasters will be degraded.""",[]
11223,2013/02/19_07:57,"President Obama: ""If Congress allows this meat cleaver approach to take place it will jeopardize our military readiness.""",[]
11224,2013/02/19_07:55,"Obama: ""10 days from now Congress might allow a series of automatic severe budget cuts to take place that will do the exact opposite.""",[]
11225,2013/02/19_07:53,"President Obama: ""Our top priority must be to do everything we can to grow the economy and create good middle-class jobs.""",[]
11226,2013/02/19_07:53,#JobsNow,[]
11227,2013/02/19_07:50,Watch live: President Obama urges Congress to avert harmful budget cuts that would threaten our economy.http://wh.gov/liveÂ,[]
11228,2013/02/18_16:12,Happy Presidents' Day!pic.twitter.com/CnSkCqXv,[]
11229,2013/02/18_14:43,If you've seen how gun violence can rip apart a community share your story to show Congress #NowIsTheTime to act: http://OFA.BO/N6RVJCÂ,[]
11230,2013/02/18_09:34,Your story will inspire others to speak out.,[]
11231,2013/02/18_09:34,Tell Congress why #NowIsTheTime to reduce gun violence: http://OFA.BO/o7kZoGÂ,[]
11232,2013/02/18_08:07,Find out how you can help reduce gun violence and protect our kidsâ€”then RT so your friends can too: http://OFA.BO/oon8rNÂ  #NowIsTheTime,[]
11233,2013/02/17_08:03,Our North Star:pic.twitter.com/btfaA1UV,['North Star']
11234,2013/02/16_08:10,America only moves forward when we do so togetherâ€”when we accept certain obligations to one another.http://OFA.BO/NmaATnÂ,['America']
11235,2013/02/15_15:29,I spy...pic.twitter.com/5KEpqgbA,[]
11236,2013/02/15_14:02,â€œWe may not be able to help everybody but if we help a few then that propels progress forward.â€� â€”President Obama,[]
11237,2013/02/15_13:51,President Obama on the importance of preschool: â€œEvery dollar we spend on early childhood education will save $7 down the road.â€�,[]
11238,2013/02/15_13:49,"President Obama: â€œLetâ€™s give every child across America access to high-quality public preschool.""",['America']
11239,2013/02/15_13:36,President Obama in Chicago: â€œThis is where Michelle and I met; where we fell in love.,['Chicago']
11240,2013/02/15_13:36,This is where we raised our daughters.â€�,[]
11241,2013/02/15_13:31,Happening now: President Obama speaks in Chicago about his plan to strengthen the economy for the middle class.,['Chicago']
11242,2013/02/15_13:31,http://OFA.BO/BDarFwÂ,[]
11243,2013/02/15_11:14,RT if you agree: It's time for Congress to work with the President and ensure that hard work leads to a decent living for every American.,[]
11244,2013/02/15_10:43,FACT: The President's plan calls on Congress to raise the minimum wage for tipped workersâ€”which hasn't been increased in more than 20 years.,[]
11245,2013/02/15_10:16,FACT: Obama's plan would tie the minimum wage to inflation so working families can keep up with rising costs over time.,[]
11246,2013/02/15_09:53,FACT: For the average family earning $20000 to $30000 raising the minimum wage would cover a year of groceries or 6 months of housing.,[]
11247,2013/02/15_09:26,FACT: President Obama's plan rewards hard work by raising the minimum wage to $9 an hourâ€”directly boosting wages for 15 million workers.,[]
11248,2013/02/15_09:05,If you're willing to work hard and play by the rules President Obama will never stop fighting for you:pic.twitter.com/JdCjfLiy,[]
